date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:46:00	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2004%20Jan%202023%2015:52:19%20GMT	https://www.munipozuzo.com.pe/servicios/favicon.ico	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/servicios/favicon.93.delayed	(from https://www.munipozuzo.com.pe/servicios/administracion-y-saneamiento-de-inmuebles)
10:46:00	14254/14254	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Jan%202022%2006:22:04%20GMT	https://www.munipozuzo.com.pe/app/assets/apexcharts/apexcharts.css	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/app/assets/apexcharts/apexcharts.css	(from https://www.munipozuzo.com.pe/servicios/administracion-y-saneamiento-de-inmuebles)
10:46:01	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2004%20Jan%202023%2015:52:20%20GMT	https://www.munipozuzo.com.pe/servicios/acerca-de-nosotros	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/servicios/acerca-de-nosotros	(from https://www.munipozuzo.com.pe/servicios/administracion-y-saneamiento-de-inmuebles)
10:46:01	5115/5115	---MC-	200	added ('OK')	text/html	date:Wed,%2004%20Jan%202023%2015:52:20%20GMT	https://www.munipozuzo.com.pe/servicios/mapa-inmuebles	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/servicios/mapa-inmuebles.html	(from https://www.munipozuzo.com.pe/servicios/administracion-y-saneamiento-de-inmuebles)
10:46:01	430709/430709	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2015:52:20%20GMT	https://cmsapi.emilima.com.pe/api/files/gqK9APjl2RJCNHW702hcFDTYYv6snY9xEJEJ6U0n.jpg	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/gqK9APjl2RJCNHW702hcFDTYYv6snY9xEJEJ6U0n.jpg	(from https://www.munipozuzo.com.pe/servicios/administracion-y-saneamiento-de-inmuebles)
10:46:01	1996/1996	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jan%202022%2006:22:04%20GMT	https://www.munipozuzo.com.pe/app/assets/img/icons/Comercio.png	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/app/assets/img/icons/Comercio.png	(from https://www.munipozuzo.com.pe/servicios/administracion-y-saneamiento-de-inmuebles)
10:46:02	1713/1713	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jan%202022%2006:22:04%20GMT	https://www.munipozuzo.com.pe/app/assets/img/icons/Servicios_Higienicos.png	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/app/assets/img/icons/Servicios_Higienicos.png	(from https://www.munipozuzo.com.pe/servicios/administracion-y-saneamiento-de-inmuebles)
10:46:02	1529/1529	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jan%202022%2006:22:04%20GMT	https://www.munipozuzo.com.pe/app/assets/img/icons/Vivienda.png	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/app/assets/img/icons/Vivienda.png	(from https://www.munipozuzo.com.pe/servicios/administracion-y-saneamiento-de-inmuebles)
10:46:03	182142/182142	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2015:52:22%20GMT	https://cmsapi.emilima.com.pe/api/files/eIfZealNhbQxqy0Xe5MNONlsSgGuH12RAQyZvGm2.jpg	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/eIfZealNhbQxqy0Xe5MNONlsSgGuH12RAQyZvGm2.jpg	(from https://www.munipozuzo.com.pe/servicios/administracion-y-saneamiento-de-inmuebles)
10:46:03	104120/104120	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2015:52:22%20GMT	https://cmsapi.emilima.com.pe/api/files/hCEGbk3XwgvxLXbhRKR0FrSOWLkXG3TKm8VMxoNL.jpg	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/hCEGbk3XwgvxLXbhRKR0FrSOWLkXG3TKm8VMxoNL.jpg	(from https://www.munipozuzo.com.pe/servicios/administracion-y-saneamiento-de-inmuebles)
10:46:03	487582/487582	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Jan%202022%2006:22:04%20GMT	https://www.munipozuzo.com.pe/app/assets/apexcharts/apexcharts.min.js	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/app/assets/apexcharts/apexcharts.min.js	(from https://www.munipozuzo.com.pe/servicios/administracion-y-saneamiento-de-inmuebles)
10:46:04	262087/262087	---MCZ	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202023%2015:52:23%20GMT	https://cmsapi.emilima.com.pe/api/files/Ui2vCEG7lVOfGo7tQT4TKNpdpVdU3CYbHIaPuE2z.png	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/Ui2vCEG7lVOfGo7tQT4TKNpdpVdU3CYbHIaPuE2z.png	(from https://www.munipozuzo.com.pe/servicios/subastas)
10:46:04	2083670/2083670	---MCZ	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202023%2015:52:23%20GMT	https://cmsapi.emilima.com.pe/api/files/9S33PXPTyaGqf6eoF7f7RLCbn4FbTN3AiqESk64I.png	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/9S33PXPTyaGqf6eoF7f7RLCbn4FbTN3AiqESk64I.png	(from https://www.munipozuzo.com.pe/servicios/subastas)
10:46:05	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2004%20Jan%202023%2015:52:25%20GMT	https://www.munipozuzo.com.pe/servicios/servicios/desarrollo-tecnol%c3%b3gico	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/servicios/servicios/desarrollo-tecnol%c3%b3gico	(from https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico)
10:46:06	297556/297556	---MCZ	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202023%2015:52:24%20GMT	https://cmsapi.emilima.com.pe/api/files/hymme9PFR5S0EOuhCuTjSgOxtOYjMOqPN8H1rcqI.png	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/hymme9PFR5S0EOuhCuTjSgOxtOYjMOqPN8H1rcqI.png	(from https://www.munipozuzo.com.pe/servicios/subastas)
10:46:06	133785/133785	---MC-	200	added ('OK')	text/html	date:Wed,%2004%20Jan%202023%2015:52:25%20GMT	https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico?filtro=	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/servicios/desarrollo-tecnologico40e1.html	(from https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico)
10:46:06	1656695/1656695	---MCZ	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202023%2015:52:24%20GMT	https://cmsapi.emilima.com.pe/api/files/FdD9XYTuhhZRkNbN7RSBwgpfDd4ZF3EywSQcO5hK.png	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/FdD9XYTuhhZRkNbN7RSBwgpfDd4ZF3EywSQcO5hK.png	(from https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico)
10:46:07	133785/133785	---MC-	200	added ('OK')	text/html	date:Wed,%2004%20Jan%202023%2015:52:26%20GMT	https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico?filtro=web	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/servicios/desarrollo-tecnologicob1df.html	(from https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico)
10:46:08	129337/129337	---MC-	200	added ('OK')	text/html	date:Wed,%2004%20Jan%202023%2015:52:26%20GMT	https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico?filtro=movil	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/servicios/desarrollo-tecnologico2de7.html	(from https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico)
10:46:08	65240/65240	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jan%202022%2006:22:04%20GMT	https://www.munipozuzo.com.pe//app/assets/img/projects/desarrollo/mercado-de-lima/mercado-de-lima-banner.jpg	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/app/assets/img/projects/desarrollo/mercado-de-lima/mercado-de-lima-banner.jpg	(from https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico)
10:46:08	128506/128506	---MC-	200	added ('OK')	text/html	date:Wed,%2004%20Jan%202023%2015:52:27%20GMT	https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico?filtro=consultoria	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/servicios/desarrollo-tecnologico8313.html	(from https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico)
10:46:09	175754/175754	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jan%202022%2006:22:04%20GMT	https://www.munipozuzo.com.pe//app/assets/img/project-1.png	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/app/assets/img/project-1.png	(from https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico)
10:46:09	39318/39318	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jan%202022%2006:22:04%20GMT	https://www.munipozuzo.com.pe//app/assets/img/projects/desarrollo/tienda-emilima/banner.jpg	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/app/assets/img/projects/desarrollo/tienda-emilima/banner.jpg	(from https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico)
10:46:09	154235/154235	---MC-	200	added ('OK')	text/html	date:Wed,%2004%20Jan%202023%2015:52:28%20GMT	https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico/tienda-emilima	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/servicios/desarrollo-tecnologico/tienda-emilima.html	(from https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico)
10:46:11	154921/154921	---MC-	200	added ('OK')	text/html	date:Wed,%2004%20Jan%202023%2015:52:30%20GMT	https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico/gobierno-abierto-y-compromisos-del-alcalde	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/servicios/desarrollo-tecnologico/gobierno-abierto-y-compromisos-del-alcalde.html	(from https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico)
10:46:11	310236/310236	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jan%202022%2006:22:04%20GMT	https://www.munipozuzo.com.pe//app/assets/img/projects/desarrollo/gobierno-abierto/banner.jpg	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/app/assets/img/projects/desarrollo/gobierno-abierto/banner.jpg	(from https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico)
10:46:12	152366/152366	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jan%202022%2006:22:04%20GMT	https://www.munipozuzo.com.pe//app/assets/img/projects/desarrollo/visita-lima/banner-accesibilidad.png	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/app/assets/img/projects/desarrollo/visita-lima/banner-accesibilidad.png	(from https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico)
10:46:12	156077/156077	---MC-	200	added ('OK')	text/html	date:Wed,%2004%20Jan%202023%2015:52:31%20GMT	https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico/visita-lima	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/servicios/desarrollo-tecnologico/visita-lima.html	(from https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico)
10:46:13	108135/108135	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jan%202022%2006:22:04%20GMT	https://www.munipozuzo.com.pe//app/assets/img/projects/desarrollo/ods-ciudades/ods-banner.png	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/app/assets/img/projects/desarrollo/ods-ciudades/ods-banner.png	(from https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico)
10:46:13	141463/141463	---MC-	200	added ('OK')	text/html	date:Wed,%2004%20Jan%202023%2015:52:31%20GMT	https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico/ods-ciudades	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/servicios/desarrollo-tecnologico/ods-ciudades.html	(from https://www.munipozuzo.com.pe/servicios/desarrollo-tecnologico)
10:46:14	259694/259694	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2015:52:33%20GMT	https://cmsapi.emilima.com.pe/api/files/2d30pM6ddZk3G0EQkT27w3bHmQDTcfulzjX4mldD.jpg	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/2d30pM6ddZk3G0EQkT27w3bHmQDTcfulzjX4mldD.jpg	(from https://www.munipozuzo.com.pe/servicios/obras)
10:46:14	295659/295659	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2015:52:33%20GMT	https://cmsapi.emilima.com.pe/api/files/v96FROSm3npovkgr21YtE6pGZL98OznSCM8JboN7.jpg	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/v96FROSm3npovkgr21YtE6pGZL98OznSCM8JboN7.jpg	(from https://www.munipozuzo.com.pe/servicios/obras)
10:46:15	135962/135962	---MC-	200	added ('OK')	text/html	date:Wed,%2004%20Jan%202023%2015:52:34%20GMT	https://www.munipozuzo.com.pe/servicios/obras/RECUPERACIN-Y-PUESTA-EN-VALOR-DEL-HOSPICIO-BARTOLOM-MANRIQUE	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/servicios/obras/RECUPERACIN-Y-PUESTA-EN-VALOR-DEL-HOSPICIO-BARTOLOM-MANRIQUE.html	(from https://www.munipozuzo.com.pe/servicios/obras)
10:46:16	1998189/1998189	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2015:52:34%20GMT	https://cmsapi.emilima.com.pe/api/files/9ok9CGK4U23iVFVcFWG50j4VccLVLt6OOhuqR7el.jpg	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/9ok9CGK4U23iVFVcFWG50j4VccLVLt6OOhuqR7el.jpg	(from https://www.munipozuzo.com.pe/servicios/obras)
10:46:16	136319/136319	---MC-	200	added ('OK')	text/html	date:Wed,%2004%20Jan%202023%2015:52:35%20GMT	https://www.munipozuzo.com.pe/servicios/obras/RECUPERACIN-Y-RESTAURACIN-DEL-TEATRO-MUNICIPAL-DE-LIMA.	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/servicios/obras/RECUPERACIN-Y-RESTAURACIN-DEL-TEATRO-MUNICIPAL-DE-LIMA.html	(from https://www.munipozuzo.com.pe/servicios/obras)
10:46:16	138334/138334	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2015:52:35%20GMT	https://cmsapi.emilima.com.pe/api/files/NhTBYwCAC9XmxKRYLMrXMDLbVG84O2wFTwiHYs6M.jpg	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/NhTBYwCAC9XmxKRYLMrXMDLbVG84O2wFTwiHYs6M.jpg	(from https://www.munipozuzo.com.pe/servicios/obras)
10:46:17	222356/222356	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2015:52:36%20GMT	https://cmsapi.emilima.com.pe/api/files/JxYQKFop3cD5d5dZy3JCZmhTBAv2b8JmjoiNIrZK.jpg	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/JxYQKFop3cD5d5dZy3JCZmhTBAv2b8JmjoiNIrZK.jpg	(from https://www.munipozuzo.com.pe/servicios/obras)
10:46:17	138055/138055	---MC-	200	added ('OK')	text/html	date:Wed,%2004%20Jan%202023%2015:52:36%20GMT	https://www.munipozuzo.com.pe/servicios/obras/MEJORAMIENTO-DEL-TEATRO-SEGURA-Y-LA-SALA-ALZEDO	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/servicios/obras/MEJORAMIENTO-DEL-TEATRO-SEGURA-Y-LA-SALA-ALZEDO.html	(from https://www.munipozuzo.com.pe/servicios/obras)
10:46:18	134736/134736	---MC-	200	added ('OK')	text/html	date:Wed,%2004%20Jan%202023%2015:52:37%20GMT	https://www.munipozuzo.com.pe/servicios/obras/CASA-VECINAL-N%c2%b0-4-CONDE-DE-LEMOS	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/servicios/obras/CASA-VECINAL-N%c2%b0-4-CONDE-DE-LEMOS.html	(from https://www.munipozuzo.com.pe/servicios/obras)
10:46:18	315201/315201	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2015:52:37%20GMT	https://cmsapi.emilima.com.pe/api/files/6d1VnyOH7phSDwer6dSKpmLc6T2SJsSTENWJlxUY.jpg	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/6d1VnyOH7phSDwer6dSKpmLc6T2SJsSTENWJlxUY.jpg	(from https://www.munipozuzo.com.pe/servicios/obras)
10:46:19	138252/138252	---MC-	200	added ('OK')	text/html	date:Wed,%2004%20Jan%202023%2015:52:38%20GMT	https://www.munipozuzo.com.pe/servicios/obras/tipos	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/servicios/obras/tipos.html	(from https://www.munipozuzo.com.pe/servicios/obras)
10:46:19	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2004%20Jan%202023%2015:52:38%20GMT	https://www.munipozuzo.com.pe/servicios/fondo-editorial.php	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/servicios/fondo-editorial.php	(from https://www.munipozuzo.com.pe/servicios/fondo-editorial)
10:46:20	1503892/1503892	---MCZ	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202023%2015:52:38%20GMT	https://cmsapi.emilima.com.pe/api/files/mfnRo9JMZNEj7nVGsF2KizRoYgGwMqLRdtjngPz1.png	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/mfnRo9JMZNEj7nVGsF2KizRoYgGwMqLRdtjngPz1.png	(from https://www.munipozuzo.com.pe/servicios/fondo-editorial)
10:46:20	164015/164015	---MCZ	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202023%2015:52:39%20GMT	https://cmsapi.emilima.com.pe/api/files/ndiE0AyxDfeo6o1vEHfTgxmolBc3WQPP42zBM3Dl.png	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/ndiE0AyxDfeo6o1vEHfTgxmolBc3WQPP42zBM3Dl.png	(from https://www.munipozuzo.com.pe/servicios/fondo-editorial)
10:46:20	0/0	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2004%20Jan%202023%2015:52:39%20GMT	https://www.munipozuzo.com.pe/servicios/fondo-editorial/Personajes-y-Barrios-de-Lima	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/servicios/fondo-editorial/Personajes-y-Barrios-de-Lima	(from https://www.munipozuzo.com.pe/servicios/fondo-editorial)
10:46:21	369444/369444	---MCZ	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202023%2015:52:40%20GMT	https://cmsapi.emilima.com.pe/api/files/866Vi3xR11dGB4CT6tvOUr0s6cYKQEYe5pwYBsP6.png	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/866Vi3xR11dGB4CT6tvOUr0s6cYKQEYe5pwYBsP6.png	(from https://www.munipozuzo.com.pe/servicios/fondo-editorial)
10:46:21	1573669/1573669	---MCZ	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202023%2015:52:40%20GMT	https://cmsapi.emilima.com.pe/api/files/YZ9Buh156H5i9Fs4WGIqzNTw2SnWT1Agf6RKQQe6.png	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/YZ9Buh156H5i9Fs4WGIqzNTw2SnWT1Agf6RKQQe6.png	(from https://www.munipozuzo.com.pe/servicios/fondo-editorial)
10:46:22	334468/334468	---MCZ	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202023%2015:52:41%20GMT	https://cmsapi.emilima.com.pe/api/files/XoiJ7G9q6ianEZLwDGm7YK7JcZ6HNPDL4z8Wb8r5.png	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/XoiJ7G9q6ianEZLwDGm7YK7JcZ6HNPDL4z8Wb8r5.png	(from https://www.munipozuzo.com.pe/servicios/fondo-editorial)
10:46:22	349481/349481	---MCZ	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202023%2015:52:41%20GMT	https://cmsapi.emilima.com.pe/api/files/4cwF83zindEYBv0vY7PihQxNLDMdM5gadVzb98x0.png	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/4cwF83zindEYBv0vY7PihQxNLDMdM5gadVzb98x0.png	(from https://www.munipozuzo.com.pe/servicios/fondo-editorial)
10:46:22	161673/161673	---MCZ	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202023%2015:52:42%20GMT	https://cmsapi.emilima.com.pe/api/files/vowqMnG80zq5ENKMqLePU82dABEEEFA2XJzexCog.png	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/vowqMnG80zq5ENKMqLePU82dABEEEFA2XJzexCog.png	(from https://www.munipozuzo.com.pe/servicios/fondo-editorial)
10:46:22	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2004%20Jan%202023%2015:52:42%20GMT	https://www.munipozuzo.com.pe/prensa/favicon.ico	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/prensa/favicon.ico	(from https://www.munipozuzo.com.pe/prensa/notas-de-prensa)
10:46:23	89821/89821	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2015:52:42%20GMT	https://cmsapi.emilima.com.pe/api/files/y1knmU8Lej8vIDyQeZh4uidf5dej0XS45212mMDU.jpg	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/y1knmU8Lej8vIDyQeZh4uidf5dej0XS45212mMDU.jpg	(from https://www.munipozuzo.com.pe/prensa/notas-de-prensa)
10:46:23	582107/582107	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2015:52:42%20GMT	https://cmsapi.emilima.com.pe/api/files/dcaApFUjZRnQWETCpvbCt62rI69mgSjx2ssCaeYi.jpg	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/dcaApFUjZRnQWETCpvbCt62rI69mgSjx2ssCaeYi.jpg	(from https://www.munipozuzo.com.pe/prensa/notas-de-prensa)
10:46:24	140019/140019	---MC-	200	added ('OK')	text/html	date:Wed,%2004%20Jan%202023%2015:52:43%20GMT	https://www.munipozuzo.com.pe/prensa/notas-de-prensa/EMILIMA-REALIZAR-SUBASTA-PBLICA-DE-ARRENDAMIENTO-DE-12-INMUEBLES-UBICADOS-EN-EL-CERCADO	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/prensa/notas-de-prensa/EMILIMA-REALIZAR-SUBASTA-PBLICA-DE-ARRENDAMIENTO-DE-12-INMUEBLES-UBICADOS-EN-EL-CERCADO.html	(from https://www.munipozuzo.com.pe/prensa/notas-de-prensa)
10:46:24	106617/106617	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2015:52:43%20GMT	https://cmsapi.emilima.com.pe/api/files/hloJc1yF1aZ9RzMHPSjdBB7UFOSR5d5NoxPiO049.jpg	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/hloJc1yF1aZ9RzMHPSjdBB7UFOSR5d5NoxPiO049.jpg	(from https://www.munipozuzo.com.pe/prensa/notas-de-prensa)
10:46:25	91558/91558	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2015:52:45%20GMT	https://cmsapi.emilima.com.pe/api/files/e61XCZP7NCNCUjP4OF788FcOSxVQTaT2FFtAEOlA.jpg	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/e61XCZP7NCNCUjP4OF788FcOSxVQTaT2FFtAEOlA.jpg	(from https://www.munipozuzo.com.pe/prensa/notas-de-prensa)
10:46:25	139403/139403	---MC-	200	added ('OK')	text/html	date:Wed,%2004%20Jan%202023%2015:52:44%20GMT	https://www.munipozuzo.com.pe/prensa/notas-de-prensa/FAN-FEST-2021-SE-REALIZ-DE-MANERA-EXITOSA-EN-EL-CIRCUITO-MGICO-DEL-AGUA	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/prensa/notas-de-prensa/FAN-FEST-2021-SE-REALIZ-DE-MANERA-EXITOSA-EN-EL-CIRCUITO-MGICO-DEL-AGUA.html	(from https://www.munipozuzo.com.pe/prensa/notas-de-prensa)
10:46:26	140023/140023	---MC-	200	added ('OK')	text/html	date:Wed,%2004%20Jan%202023%2015:52:45%20GMT	https://www.munipozuzo.com.pe/prensa/notas-de-prensa/Fondo-editorial-de-Emilima-presenta-%c2%abEl-Jirn-de-Abraham%c2%bb-en-la-sexta-Feria-Metropolitana-del-Libro-Lima-Lee	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/prensa/notas-de-prensa/Fondo-editorial-de-Emilima-presenta-%c2%abEl-Jirn-de-Abraham%c2%bb-en-la-sexta-Feria-Metropolitana-del-Libro-Lima-Lee.html	(from https://www.munipozuzo.com.pe/prensa/notas-de-prensa)
10:46:26	149437/149437	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2015:52:45%20GMT	https://cmsapi.emilima.com.pe/api/files/gOTEy51za9AJbpgUeuoTKlErupAzJocLK9LBl26N.jpg	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/gOTEy51za9AJbpgUeuoTKlErupAzJocLK9LBl26N.jpg	(from https://www.munipozuzo.com.pe/prensa/notas-de-prensa)
10:46:27	139501/139501	---MC-	200	added ('OK')	text/html	date:Wed,%2004%20Jan%202023%2015:52:46%20GMT	https://www.munipozuzo.com.pe/prensa/notas-de-prensa/REGRESAN-LOS-CONCIERTOS-PRESENCIALES-EN-EL-PARQUE-DE-LA-EXPOSICIN	C:/My%20Web%20Sites/MUNI/www.munipozuzo.com.pe/prensa/notas-de-prensa/REGRESAN-LOS-CONCIERTOS-PRESENCIALES-EN-EL-PARQUE-DE-LA-EXPOSICIN.html	(from https://www.munipozuzo.com.pe/prensa/notas-de-prensa)
10:46:27	84298/84298	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2015:52:46%20GMT	https://cmsapi.emilima.com.pe/api/files/XDOhyAWhlHPTyIqvrshvhTic4r21vADlWl3ZNacM.jpg	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/XDOhyAWhlHPTyIqvrshvhTic4r21vADlWl3ZNacM.jpg	(from https://www.munipozuzo.com.pe/prensa/notas-de-prensa)
10:46:28	124110/124110	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2015:52:47%20GMT	https://cmsapi.emilima.com.pe/api/files/m2RA00VvucqVbsAhLdTZIMkZASHk61Xv2WBqJyJp.jpg	C:/My%20Web%20Sites/MUNI/cmsapi.emilima.com.pe/api/files/m2RA00VvucqVbsAhLdTZIMkZASHk61Xv2WBqJyJp.jpg	(from https://www.munipozuzo.com.pe/prensa/notas-de-prensa)
